customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
1396-QWFBJ;Female;0;Yes;Yes;21;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 74,05 ; R$ 1.565,70 ;Yes
1357-BIJKI;Male;0;Yes;No;50;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Electronic check; R$ 98,25 ; R$ 4.858,70 ;No
1099-BTKWT;Female;0;Yes;No;68;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check; R$ 54,40 ; R$ 3.723,65 ;No
5299-SJCZT;Male;0;No;No;3;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic); R$ 101,55 ; R$ 298,35 ;Yes
2018-PZKMU;Male;0;Yes;Yes;9;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;No;Electronic check; R$ 103,10 ; R$ 970,45 ;No
7340-KEFQE;Female;0;Yes;Yes;51;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Bank transfer (automatic); R$ 34,20 ; R$ 1.782,00 ;No
4570-QHXHL;Female;0;No;No;9;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 43,75 ; R$ 405,70 ;No
2403-BCASL;Male;1;Yes;Yes;41;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check; R$ 111,95 ; R$ 4.534,90 ;Yes
7392-YYPYJ;Male;0;No;No;22;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 100,65 ; R$ 2.415,95 ;No
2898-LSJGD;Female;0;Yes;Yes;21;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check; R$ 55,95 ; R$ 1.157,05 ;Yes
2223-GDSHL;Male;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 116,05 ; R$ 8.297,50 ;No
7359-PTSXY;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 45,75 ; R$ 45,75 ;Yes
9470-RTWDV;Male;0;Yes;Yes;26;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic); R$ 82,00 ; R$ 2.083,10 ;No
2176-OSJUV;Male;0;Yes;No;71;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Bank transfer (automatic); R$ 65,15 ; R$ 4.681,75 ;No
9348-YVOMK;Male;0;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic); R$ 44,80 ; R$ 176,20 ;No
8104-OSKWT;Female;0;No;No;12;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 79,80 ; R$ 1.001,20 ;No
4521-YEEHE;Female;0;Yes;No;18;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check; R$ 88,85 ; R$ 1.594,75 ;No
4090-KPJIP;Female;0;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 74,95 ; R$ 212,40 ;No
3786-WOVKF;Female;1;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 106,85 ; R$ 7.677,40 ;No
4503-BDXBD;Male;0;No;No;11;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check; R$ 74,95 ; R$ 815,50 ;Yes
6086-ESGRL;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Credit card (automatic); R$ 80,15 ; R$ 80,15 ;Yes
2592-HODOV;Male;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic); R$ 19,30 ; R$ 259,65 ;No
3886-CERTZ;Female;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check; R$ 109,25 ; R$ 8.109,80 ;Yes
7995-ZHHNZ;Male;0;Yes;No;42;Yes;Yes;DSL;Yes;No;No;No;No;No;One year;No;Credit card (automatic); R$ 56,10 ; R$ 2.386,85 ;No
3824-RHKVR;Female;0;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic); R$ 19,70 ; R$ 340,35 ;No
5816-SCGFC;Female;1;No;No;7;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 51,30 ; R$ 419,35 ;No
5989-AXPUC;Female;0;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check; R$ 118,60 ; R$ 7.990,05 ;No
4979-HPRFL;Male;0;Yes;Yes;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 24,15 ; R$ 1.402,25 ;No
8590-OHDIW;Female;0;Yes;Yes;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 20,30 ; R$ 749,35 ;No
8015-IHCGW;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check; R$ 115,50 ; R$ 8.425,15 ;No
2332-TODQS;Female;0;No;No;48;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic); R$ 25,05 ; R$ 1.171,50 ;No
9278-VZKCD;Female;1;Yes;No;52;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 109,10 ; R$ 5.647,95 ;No
8008-OTEZX;Female;0;Yes;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 19,65 ; R$ 708,80 ;No
2773-OVBPK;Male;0;Yes;No;67;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 111,30 ; R$ 7.567,20 ;No
5999-LCXAO;Female;0;No;No;1;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 29,90 ; R$ 29,90 ;No
5206-XZZQI;Male;0;No;No;53;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check; R$ 80,60 ; R$ 4.348,10 ;No
4803-LBYPN;Male;0;Yes;Yes;34;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,80 ; R$ 635,90 ;No
5759-RCVCB;Female;0;No;No;3;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;No;Credit card (automatic); R$ 35,20 ; R$ 108,95 ;Yes
6372-RFVNS;Female;0;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check; R$ 78,80 ; R$ 78,80 ;Yes
2139-FQHLM;Male;0;No;No;19;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;No;Mailed check; R$ 89,95 ; R$ 1.682,40 ;No
8261-GWDBQ;Female;1;Yes;No;60;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 116,05 ; R$ 6.925,90 ;No
1093-YSWCA;Male;0;No;No;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic); R$ 19,55 ; R$ 223,15 ;No
8938-UMKPI;Female;0;No;No;47;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 106,40 ; R$ 5.127,95 ;Yes
0991-BRRFB;Male;0;No;No;18;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 49,40 ; R$ 874,80 ;Yes
3882-IYOIJ;Female;0;Yes;Yes;60;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic); R$ 115,25 ; R$ 6.758,45 ;No
8749-TZYEC;Male;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic); R$ 24,80 ; R$ 1.874,30 ;No
1755-FZQEC;Male;0;No;No;39;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 19,90 ; R$ 791,15 ;No
3115-JPJDD;Female;0;Yes;No;59;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic); R$ 81,25 ; R$ 4.639,45 ;No
5600-KTXFM;Male;0;Yes;Yes;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 69,95 ; R$ 143,90 ;No
3871-IKPYH;Male;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 69,10 ; R$ 69,10 ;Yes
6319-IEJWJ;Male;0;Yes;Yes;20;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 90,20 ; R$ 1.776,55 ;Yes
9025-AOMKI;Female;0;No;No;6;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic); R$ 93,55 ; R$ 536,40 ;Yes
6339-TBELP;Male;0;No;No;71;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Two year;Yes;Credit card (automatic); R$ 86,40 ; R$ 6.172,00 ;No
7964-YESJC;Female;0;Yes;No;24;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check; R$ 66,30 ; R$ 1.559,45 ;No
6173-GOLSU;Male;1;Yes;No;67;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic); R$ 94,65 ; R$ 6.079,00 ;No
5275-SQEIZ;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check; R$ 80,85 ; R$ 80,85 ;Yes
7716-YTYHG;Female;0;Yes;Yes;48;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;One year;Yes;Mailed check; R$ 82,05 ; R$ 4.029,95 ;Yes
9938-ZREHM;Female;0;Yes;No;37;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;One year;No;Mailed check; R$ 72,10 ; R$ 2.658,40 ;No
7950-XWOVN;Male;0;No;No;11;No;No phone service;DSL;No;Yes;Yes;No;No;No;Month-to-month;No;Mailed check; R$ 34,70 ; R$ 383,55 ;No
4390-KYULV;Male;0;Yes;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic); R$ 20,55 ; R$ 51,15 ;Yes
4647-MUZON;Female;0;Yes;No;18;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic); R$ 95,95 ; R$ 1.745,50 ;No
9702-AIUJO;Male;0;Yes;Yes;50;Yes;No;DSL;No;No;No;No;No;No;One year;Yes;Bank transfer (automatic); R$ 44,80 ; R$ 2.230,85 ;No
8849-PRIQJ;Female;0;Yes;Yes;67;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check; R$ 109,40 ; R$ 7.281,60 ;No
8851-RAGOV;Female;0;Yes;No;25;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Mailed check; R$ 71,05 ; R$ 1.837,70 ;No
1304-NECVQ;Female;1;No;No;2;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check; R$ 78,55 ; R$ 149,55 ;Yes
5396-IZEPB;Male;0;No;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic); R$ 19,70 ; R$ 180,70 ;No
1729-VLAZJ;Female;0;No;Yes;10;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;One year;No;Mailed check; R$ 40,25 ; R$ 411,45 ;No
8285-ABVLB;Female;0;Yes;No;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic); R$ 19,85 ; R$ 1.328,35 ;No
0701-TJSEF;Male;0;No;No;9;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic); R$ 68,25 ; R$ 576,95 ;No
5712-VBOXD;Female;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic); R$ 20,15 ; R$ 68,45 ;No
6629-LADHQ;Female;0;No;No;2;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 50,95 ; R$ 123,05 ;No
8945-GRKHX;Female;0;No;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check; R$ 78,65 ; R$ 78,65 ;Yes
1559-DTODC;Male;0;No;No;19;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 25,15 ; R$ 468,35 ;No
4797-MIWUM;Male;0;Yes;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic); R$ 20,25 ; R$ 174,70 ;No
6959-UWKHF;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 42,90 ; R$ 42,90 ;Yes
8720-RQSBJ;Male;1;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 44,00 ; R$ 44,00 ;No
4537-CIBHB;Female;0;Yes;Yes;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 20,25 ; R$ 172,35 ;No
3815-SLMEF;Female;0;No;No;3;No;No phone service;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Mailed check; R$ 34,25 ; R$ 139,35 ;Yes
5154-VEKBL;Female;0;No;No;9;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;Mailed check; R$ 58,50 ; R$ 539,85 ;Yes
4324-AHJKS;Female;0;No;No;5;Yes;No;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic); R$ 55,80 ; R$ 300,40 ;No
4355-CVPVS;Female;0;Yes;Yes;56;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;One year;No;Bank transfer (automatic); R$ 88,90 ; R$ 4.968,00 ;No
4495-LHSSK;Female;0;No;Yes;18;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 57,65 ; R$ 992,70 ;No
5655-JSMZM;Male;1;No;No;49;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 96,20 ; R$ 4.718,25 ;Yes
5915-ANOEI;Male;0;Yes;No;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check; R$ 79,15 ; R$ 5.536,50 ;No
9861-PDSZP;Female;0;No;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic); R$ 108,05 ; R$ 7.806,60 ;No
4505-EXZHB;Female;1;No;No;6;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check; R$ 74,40 ; R$ 434,10 ;Yes
7225-CBZPL;Male;1;Yes;No;17;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 94,80 ; R$ 1.563,90 ;No
6704-UTUKK;Male;0;Yes;No;29;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 45,90 ; R$ 1.332,40 ;No
4587-VVTOX;Female;0;Yes;No;6;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 105,30 ; R$ 545,20 ;Yes
2019-HDCZY;Male;0;Yes;No;63;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;No;Electronic check; R$ 102,60 ; R$ 6.296,75 ;No
4652-NNHNY;Male;0;Yes;No;16;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 73,85 ; R$ 1.284,20 ;Yes
8788-DOXSU;Male;0;No;No;59;Yes;No;DSL;No;No;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic); R$ 61,35 ; R$ 3.645,50 ;No
7404-JLKQG;Female;0;No;No;3;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check; R$ 57,55 ; R$ 161,45 ;No
7421-ZLUPA;Female;0;No;No;8;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 29,25 ; R$ 226,95 ;No
8972-HJWNV;Female;1;Yes;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 84,55 ; R$ 646,85 ;Yes
3274-NSDWE;Female;0;No;No;68;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic); R$ 19,60 ; R$ 1.441,65 ;No
2632-IVXVF;Female;0;Yes;Yes;68;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic); R$ 111,75 ; R$ 7.511,30 ;No
3692-JHONH;Female;1;Yes;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check; R$ 106,50 ; R$ 5.621,85 ;No
8915-NNTRC;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic); R$ 107,70 ; R$ 7.919,80 ;No
5914-GXMDA;Female;0;Yes;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 19,30 ; R$ 593,20 ;No
7463-IFMQU;Female;0;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 20,05 ; R$ 1.423,65 ;No
2920-RNCEZ;Male;0;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic); R$ 69,95 ; R$ 69,95 ;No
2541-YGPKE;Male;0;Yes;Yes;42;Yes;No;DSL;Yes;No;No;Yes;No;Yes;One year;No;Credit card (automatic); R$ 63,70 ; R$ 2.763,35 ;No
8515-OCTJS;Female;0;No;No;25;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic); R$ 24,75 ; R$ 692,10 ;Yes
5382-TEMLV;Male;0;No;No;45;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 50,90 ; R$ 2.298,55 ;No
3441-CGZJH;Female;0;Yes;Yes;43;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic); R$ 60,40 ; R$ 2.640,55 ;No
9592-ERDKV;Male;0;Yes;No;37;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;One year;No;Mailed check; R$ 79,25 ; R$ 2.911,80 ;No
2860-RANUS;Female;1;No;No;20;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic); R$ 85,80 ; R$ 1.727,50 ;Yes
5261-QSHQM;Female;0;No;No;4;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 24,45 ; R$ 86,60 ;Yes
4778-IZARL;Male;0;Yes;No;63;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic); R$ 110,10 ; R$ 6.705,70 ;No
0432-CAJZV;Male;0;No;No;3;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Mailed check; R$ 90,70 ; R$ 237,65 ;No
7008-LZVOZ;Male;0;Yes;Yes;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic); R$ 25,30 ; R$ 1.672,35 ;No
8868-WOZGU;Male;0;No;No;28;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 105,70 ; R$ 2.979,50 ;Yes
1200-TUZHR;Female;1;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check; R$ 85,20 ; R$ 695,75 ;No
9365-CSLBQ;Male;0;No;Yes;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 24,35 ; R$ 1.654,60 ;No
1334-FJSVR;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 24,25 ; R$ 24,25 ;Yes
5884-FBCTL;Female;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 25,10 ; R$ 1.857,85 ;No
7130-CTCUS;Male;1;Yes;No;16;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 54,55 ; R$ 825,10 ;No
6242-FEGFD;Male;0;Yes;No;66;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check; R$ 96,60 ; R$ 6.424,25 ;No
7625-XCQRH;Female;0;No;No;11;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 76,50 ; R$ 837,95 ;Yes
6194-HBGQN;Male;0;No;No;51;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;Yes;Credit card (automatic); R$ 81,15 ; R$ 4.126,20 ;No
7634-WSWDB;Female;0;No;Yes;8;No;No phone service;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 38,50 ; R$ 330,80 ;No
6986-IXNDM;Male;0;No;No;14;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 92,90 ; R$ 1.337,45 ;No
1731-TVIUK;Female;0;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Electronic check; R$ 93,50 ; R$ 362,20 ;Yes
2987-BJXIK;Female;0;No;No;70;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Mailed check; R$ 84,70 ; R$ 5.991,05 ;No
9769-TSBZE;Female;0;No;Yes;70;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Electronic check; R$ 66,00 ; R$ 4.891,50 ;No
0406-BPDVR;Female;1;Yes;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Credit card (automatic); R$ 101,50 ; R$ 5.373,10 ;Yes
0618-XWMSS;Male;0;No;Yes;28;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 74,90 ; R$ 2.068,55 ;Yes
1395-WSWXR;Male;0;No;No;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 20,75 ; R$ 487,05 ;No
6023-GSSXW;Female;0;Yes;No;69;Yes;No;DSL;No;Yes;No;No;No;Yes;Two year;Yes;Credit card (automatic); R$ 61,45 ; R$ 4.131,20 ;No
6752-APNJL;Male;0;Yes;Yes;42;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check; R$ 54,50 ; R$ 2.301,15 ;No
5276-KQWHG;Female;1;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 69,60 ; R$ 131,65 ;Yes
0420-HLGXF;Female;1;No;No;39;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 99,75 ; R$ 4.036,00 ;No
7446-KQISO;Male;0;Yes;Yes;45;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 109,75 ; R$ 4.900,65 ;No
9823-EALYC;Male;0;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic); R$ 80,85 ; R$ 5.727,45 ;No
0582-AVCLN;Female;0;No;No;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 20,30 ; R$ 743,05 ;No
5803-NQJZO;Male;0;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Bank transfer (automatic); R$ 67,80 ; R$ 4.804,65 ;No
2565-JSLRY;Male;0;No;No;1;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; R$ 24,05 ; R$ 24,05 ;Yes
2607-DHDAK;Male;0;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic); R$ 19,80 ; R$ 1.414,65 ;No
1073-XXCZD;Male;0;Yes;No;55;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 25,70 ; R$ 1.443,65 ;No
0743-HRVFF;Female;0;Yes;Yes;51;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check; R$ 56,15 ; R$ 2.898,95 ;No
4006-HKYHO;Male;0;No;No;63;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 86,70 ; R$ 5.309,50 ;No
3727-JEZTU;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,40 ; R$ 20,40 ;No
8143-ETQTI;Female;0;Yes;Yes;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check; R$ 19,65 ; R$ 451,55 ;No
6689-KXGBO;Female;0;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check; R$ 50,55 ; R$ 50,55 ;Yes
9667-TKTVZ;Female;0;No;No;2;Yes;Yes;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check; R$ 54,35 ; R$ 117,05 ;No
3657-COGMW;Female;1;No;No;52;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;No;Credit card (automatic); R$ 108,10 ; R$ 5.839,30 ;No
8570-KLJYJ;Female;0;No;No;36;Yes;Yes;DSL;Yes;No;No;No;No;No;One year;No;Mailed check; R$ 54,45 ; R$ 1.893,50 ;No
7754-IXRMC;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 45,35 ; R$ 45,35 ;No
