Customer;State;Customer Lifetime Value;Response;Coverage;Education;Effective To Date;EmploymentStatus;Gender;Income;Location Code;Marital Status;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Policy Type;Policy;Renew Offer Type;Sales Channel;Total Claim Amount;Vehicle Class;Vehicle Size
PX86841;Arizona;6.521.368.813;Yes;Extended;College;01/09/2011;Employed;F;72608;Suburban;Married;82;26;19;3;8;Special Auto;Special L2;Offer2;Agent;393.6;Four-Door Car;Medsize
ES87355;Oregon;7.564.611.951;No;Basic;Bachelor;1/15/11;Employed;F;48381;Suburban;Married;63;2;71;0;2;Personal Auto;Personal L3;Offer1;Agent;302.4;Two-Door Car;Small
EZ85603;Arizona;1.163.187.866;No;Premium;College;01/06/2011;Unemployed;F;0;Suburban;Married;152;8;94;0;7;Personal Auto;Personal L3;Offer1;Branch;1.082.814.636;SUV;Medsize
YJ96611;Arizona;7.180.283.897;No;Basic;High School or Below;2/26/11;Unemployed;F;0;Suburban;Single;104;30;96;0;3;Special Auto;Special L1;Offer1;Web;1.210.245.916;Sports Car;Medsize
UB18338;Oregon;1.216.874.492;Yes;Basic;Bachelor;02/05/2011;Retired;M;14973;Suburban;Divorced;115;2;75;0;2;Personal Auto;Personal L1;Offer1;Branch;828;SUV;Medsize
TF67147;Oregon;2.248.449.633;Yes;Basic;Bachelor;1/29/11;Retired;F;24910;Suburban;Single;63;7;63;1;1;Personal Auto;Personal L3;Offer1;Branch;347.857.619;Four-Door Car;Medsize
FY83287;Washington;2.530.332;No;Basic;Doctor;1/25/11;Employed;M;50577;Rural;Divorced;63;2;8;0;1;Personal Auto;Personal L1;Offer2;Agent;12.444.326;Two-Door Car;Large
JO11457;Oregon;4.653.094.259;No;Basic;High School or Below;02/08/2011;Unemployed;M;0;Suburban;Single;70;1;4;1;4;Personal Auto;Personal L2;Offer1;Agent;585.482.275;Two-Door Car;Medsize
BS94221;Arizona;2.354.322.179;No;Basic;College;01/11/2011;Disabled;F;26184;Suburban;Married;62;1;92;0;1;Special Auto;Special L2;Offer4;Branch;297.6;Two-Door Car;Large
CB64729;Nevada;8.417.159.538;No;Premium;Bachelor;2/25/11;Employed;M;20215;Suburban;Single;112;10;8;0;7;Personal Auto;Personal L2;Offer4;Call Center;537.6;Four-Door Car;Medsize
XB32430;California;5.717.743.109;No;Basic;Bachelor;1/23/11;Employed;M;68342;Rural;Married;72;33;39;0;5;Personal Auto;Personal L2;Offer4;Branch;148.738.098;Four-Door Car;Medsize
LN43251;Oregon;4.623.536.706;No;Extended;High School or Below;01/05/2011;Unemployed;M;0;Suburban;Single;133;18;2;0;1;Personal Auto;Personal L3;Offer1;Web;957.6;SUV;Medsize
BX20227;Oregon;6.521.368.813;Yes;Extended;College;01/09/2011;Employed;F;72608;Suburban;Married;82;26;19;3;8;Personal Auto;Personal L3;Offer2;Agent;393.6;Four-Door Car;Medsize
PC12390;Nevada;5.507.155.471;No;Basic;Master;02/07/2011;Employed;M;74960;Rural;Single;69;11;44;1;3;Corporate Auto;Corporate L1;Offer1;Call Center;107.985.836;Four-Door Car;Medsize
XQ44462;Oregon;2.674.730.716;Yes;Basic;College;2/15/11;Employed;M;56342;Suburban;Single;69;12;89;0;1;Corporate Auto;Corporate L2;Offer2;Call Center;331.2;Four-Door Car;Small
GF59560;Oregon;5.817.832.355;No;Basic;College;1/20/11;Employed;F;86824;Urban;Married;72;1;76;0;3;Personal Auto;Personal L2;Offer1;Call Center;189.096.179;Four-Door Car;Medsize
FE67098;Nevada;4.646.387.267;No;Basic;College;1/24/11;Employed;M;37530;Suburban;Married;117;26;58;0;1;Personal Auto;Personal L3;Offer1;Call Center;561.6;SUV;Small
LO98108;Oregon;2.226.589.837;No;Basic;Bachelor;2/16/11;Unemployed;M;0;Suburban;Married;62;19;26;0;1;Personal Auto;Personal L3;Offer2;Branch;297.6;Two-Door Car;Large
SP94430;California;7.651.099.258;No;Basic;Bachelor;1/13/11;Employed;F;53330;Urban;Single;65;8;57;0;2;Personal Auto;Personal L3;Offer1;Agent;224.093.027;Four-Door Car;Medsize
SH44158;Oregon;2.305.056.048;No;Basic;Bachelor;2/22/11;Unemployed;M;0;Suburban;Married;63;33;34;0;1;Special Auto;Special L3;Offer4;Call Center;327.685.301;Four-Door Car;Large
WY41435;Nevada;1.196.047.577;No;Extended;College;2/18/11;Employed;F;52436;Rural;Single;76;3;38;0;2;Personal Auto;Personal L3;Offer4;Web;109.476.994;Four-Door Car;Medsize
MR77933;Arizona;1.131.520.373;Yes;Premium;Bachelor;2/16/11;Disabled;F;11885;Suburban;Divorced;101;18;39;0;2;Personal Auto;Personal L2;Offer1;Agent;484.8;Four-Door Car;Medsize
WJ38827;Oregon;7.212.523.911;No;Extended;High School or Below;1/21/11;Unemployed;M;0;Suburban;Married;97;26;25;0;3;Corporate Auto;Corporate L2;Offer1;Agent;498.779.439;Two-Door Car;Small
TM33419;Washington;5.255.576.016;No;Extended;College;1/20/11;Employed;F;44536;Rural;Single;137;12;22;1;1;Personal Auto;Personal L2;Offer1;Branch;46.949.646;SUV;Medsize
QF91596;Nevada;479.496.419;No;Basic;Bachelor;1/21/11;Employed;F;82763;Urban;Single;61;28;78;0;3;Personal Auto;Personal L3;Offer4;Agent;245.163.042;Four-Door Car;Medsize
DB16336;Nevada;265.970.565;Yes;Extended;College;2/19/11;Unemployed;F;0;Suburban;Divorced;87;4;4;3;1;Corporate Auto;Corporate L3;Offer2;Agent;420.041.981;Four-Door Car;Medsize
BX35013;Arizona;2.764.323.508;No;Basic;Master;1/28/11;Employed;F;63401;Rural;Married;113;21;15;0;2;Personal Auto;Personal L3;Offer3;Agent;52.336.233;SUV;Medsize
JB20891;Arizona;1.008.348.688;Yes;Extended;High School or Below;2/19/11;Retired;F;11828;Suburban;Divorced;90;18;84;0;2;Personal Auto;Personal L1;Offer1;Agent;571.479.602;Four-Door Car;Large
WE68750;Oregon;5.687.897.911;No;Basic;Bachelor;1/24/11;Employed;M;99747;Rural;Single;72;28;87;0;5;Corporate Auto;Corporate L2;Offer1;Call Center;61.536.107;Two-Door Car;Medsize
RN65450;California;3.059.426.954;No;Extended;College;1/30/11;Unemployed;M;0;Suburban;Single;88;26;73;0;1;Personal Auto;Personal L2;Offer1;Branch;633.6;Four-Door Car;Small
BW79345;Nevada;4.945.072.236;No;Basic;High School or Below;1/30/11;Employed;F;78796;Suburban;Divorced;61;15;3;0;3;Personal Auto;Personal L2;Offer2;Call Center;292.8;Two-Door Car;Medsize
OZ64384;Oregon;8.609.158.215;Yes;Basic;Bachelor;1/14/11;Employed;F;79090;Urban;Married;107;2;74;0;3;Personal Auto;Personal L3;Offer2;Branch;289.040.734;SUV;Medsize
KV99077;Nevada;5.157.053.124;No;Basic;College;02/08/2011;Employed;M;43906;Suburban;Divorced;65;6;53;0;6;Personal Auto;Personal L1;Offer1;Web;468;Two-Door Car;Small
NY24020;Arizona;374.899.343;No;Extended;High School or Below;2/24/11;Employed;M;82189;Urban;Divorced;94;20;17;0;1;Personal Auto;Personal L3;Offer2;Web;354.081.091;Two-Door Car;Medsize
CJ81799;Oregon;7.462.926.263;Yes;Extended;College;1/28/11;Employed;F;70263;Rural;Married;93;30;66;0;5;Personal Auto;Personal L2;Offer2;Call Center;7.345.946;Two-Door Car;Small
QI69873;Washington;1.506.350.118;No;Extended;Master;01/11/2011;Disabled;M;19132;Suburban;Single;207;25;15;0;3;Personal Auto;Personal L1;Offer4;Agent;1.008.569.798;Luxury Car;Small
VC70716;Arizona;9.657.579.498;Yes;Extended;High School or Below;1/31/11;Unemployed;M;0;Suburban;Married;131;34;61;0;9;Corporate Auto;Corporate L3;Offer1;Agent;628.8;SUV;Medsize
ZB88708;Nevada;2.799.470.318;No;Basic;Master;01/11/2011;Employed;M;78127;Rural;Married;69;5;6;0;1;Personal Auto;Personal L3;Offer3;Call Center;136.172.569;Four-Door Car;Medsize
XG64081;Arizona;2.759.978.287;Yes;Basic;Bachelor;01/03/2011;Employed;M;92296;Suburban;Married;69;4;65;0;1;Personal Auto;Personal L3;Offer2;Agent;331.2;Two-Door Car;Medsize
ZZ35218;Oregon;5.392.499.539;No;Basic;Doctor;1/28/11;Unemployed;M;0;Urban;Married;74;19;8;0;8;Corporate Auto;Corporate L3;Offer4;Agent;317.109.447;Two-Door Car;Medsize
KA95976;California;5.392.502.531;No;Basic;High School or Below;1/18/11;Employed;F;80550;Urban;Married;68;16;67;3;7;Personal Auto;Personal L3;Offer1;Branch;265.516.965;Four-Door Car;Medsize
TF23305;Arizona;3.574.990.725;No;Extended;College;1/29/11;Employed;F;51950;Suburban;Married;89;34;90;0;1;Personal Auto;Personal L3;Offer1;Web;429.171.384;Two-Door Car;Large
TU72516;Oregon;5.608.172.012;No;Basic;College;02/10/2011;Disabled;F;20392;Suburban;Married;73;23;85;0;9;Personal Auto;Personal L1;Offer2;Branch;350.4;Four-Door Car;Medsize
DM16101;Washington;4.754.653.816;No;Basic;College;02/05/2011;Employed;F;30886;Rural;Divorced;61;8;36;0;6;Special Auto;Special L2;Offer2;Agent;8.315.904;Four-Door Car;Medsize
UF93725;Oregon;2.239.647.297;No;Basic;Bachelor;01/08/2011;Unemployed;M;0;Suburban;Single;66;2;76;0;1;Personal Auto;Personal L2;Offer4;Web;475.2;Four-Door Car;Small
IH62666;California;7.356.383.518;No;Basic;Bachelor;1/27/11;Employed;F;33089;Suburban;Married;61;10;61;0;2;Personal Auto;Personal L1;Offer1;Web;292.8;Four-Door Car;Small
FG23952;Oregon;1.328.386.446;No;Extended;College;2/19/11;Unemployed;M;0;Suburban;Single;132;20;22;0;2;Personal Auto;Personal L1;Offer1;Agent;950.4;SUV;Medsize
NH85248;Arizona;6.893.171.997;No;Basic;College;1/22/11;Unemployed;M;0;Suburban;Single;68;8;72;0;2;Corporate Auto;Corporate L1;Offer1;Agent;326.4;Two-Door Car;Medsize
XO75323;California;3.966.129.505;No;Basic;College;2/18/11;Employed;M;72439;Suburban;Married;100;5;22;1;1;Personal Auto;Personal L2;Offer2;Web;480;SUV;Medsize
FX78901;Oregon;1.654.885.665;No;Extended;Bachelor;1/21/11;Employed;F;81639;Rural;Single;82;33;26;0;2;Special Auto;Special L3;Offer2;Call Center;47.952.426;Four-Door Car;Medsize
KG40352;Oregon;5.447.201.066;No;Basic;College;2/18/11;Employed;F;68815;Rural;Married;68;29;37;0;3;Personal Auto;Personal L2;Offer4;Branch;114.743.385;Four-Door Car;Small
GX27974;California;464.490.392;No;Basic;College;01/06/2011;Unemployed;F;0;Rural;Married;63;0;42;0;3;Personal Auto;Personal L3;Offer1;Agent;94.958.688;Four-Door Car;Medsize
ST31207;California;531.889.664;Yes;Basic;Bachelor;01/12/2011;Employed;F;25134;Suburban;Married;67;3;0;0;6;Personal Auto;Personal L1;Offer2;Call Center;321.6;Four-Door Car;Small
VC64410;Arizona;2.491.257.604;Yes;Basic;High School or Below;02/12/2011;Medical Leave;F;25965;Suburban;Divorced;65;23;27;0;1;Personal Auto;Personal L2;Offer1;Agent;329.206.567;Four-Door Car;Medsize
YO49328;Arizona;1.229.649.757;No;Basic;High School or Below;01/06/2011;Employed;M;55193;Suburban;Married;105;8;22;1;2;Personal Auto;Personal L2;Offer3;Branch;504;SUV;Medsize
KP10993;California;6.273.911.874;Yes;Extended;College;2/16/11;Retired;F;18577;Suburban;Divorced;86;21;76;0;6;Personal Auto;Personal L3;Offer1;Branch;412.8;Four-Door Car;Medsize
FR15853;Nevada;6.366.225.775;Yes;Extended;High School or Below;01/07/2011;Employed;M;44368;Suburban;Married;80;5;72;0;3;Corporate Auto;Corporate L2;Offer2;Call Center;384;Two-Door Car;Large
BR13613;Oregon;6.005.847.375;Yes;Extended;College;2/23/11;Retired;M;13528;Suburban;Single;86;21;35;0;3;Personal Auto;Personal L3;Offer1;Agent;412.8;Four-Door Car;Medsize
MM27192;Oregon;1.198.198.481;Yes;Basic;Master;1/20/11;Retired;F;21514;Urban;Married;62;0;59;0;2;Personal Auto;Personal L2;Offer1;Agent;257.248.789;Two-Door Car;Medsize
HI36042;California;1.188.596.797;No;Basic;High School or Below;02/07/2011;Unemployed;M;0;Suburban;Married;105;7;20;0;2;Personal Auto;Personal L3;Offer3;Agent;756;SUV;Medsize
GT89774;Arizona;1.710.939.447;No;Extended;Bachelor;1/13/11;Employed;F;87139;Rural;Married;213;18;27;0;3;Personal Auto;Personal L3;Offer4;Agent;363.865.389;Luxury SUV;Medsize
SB83749;California;471.762.873;No;Basic;High School or Below;2/28/11;Employed;M;20355;Suburban;Married;61;4;6;1;3;Personal Auto;Personal L1;Offer2;Branch;439.2;Four-Door Car;Large
WE77831;California;4.778.682.644;No;Basic;Bachelor;1/21/11;Unemployed;M;0;Suburban;Divorced;73;8;17;2;9;Personal Auto;Personal L3;Offer2;Agent;350.4;Four-Door Car;Medsize
HM21382;Washington;2.402.333.284;No;Basic;Bachelor;1/26/11;Employed;M;46210;Suburban;Married;61;24;44;3;1;Personal Auto;Personal L3;Offer2;Branch;439.2;Two-Door Car;Medsize
ML10022;Nevada;1.319.792.893;Yes;Basic;College;1/27/11;Unemployed;F;0;Suburban;Single;68;19;2;3;2;Personal Auto;Personal L1;Offer1;Agent;326.4;Four-Door Car;Large
QJ65472;California;2.923.269.297;No;Premium;High School or Below;2/15/11;Medical Leave;M;28613;Suburban;Single;114;17;8;0;2;Personal Auto;Personal L2;Offer1;Agent;820.8;Four-Door Car;Small
TZ71391;Oregon;8.509.850.887;Yes;Basic;Master;1/31/11;Disabled;M;26057;Suburban;Divorced;74;3;63;0;2;Personal Auto;Personal L1;Offer1;Call Center;523.888.845;Four-Door Car;Small
AS62048;Arizona;4.774.379.355;No;Basic;Bachelor;1/19/11;Unemployed;M;0;Suburban;Single;73;1;31;0;3;Personal Auto;Personal L2;Offer4;Web;525.6;Four-Door Car;Medsize
PL14941;Nevada;9.113.694.323;No;Premium;High School or Below;01/06/2011;Employed;F;76700;Urban;Married;112;13;60;0;5;Personal Auto;Personal L2;Offer2;Branch;322.046.658;Four-Door Car;Small
LK87874;Nevada;7.663.871.432;No;Basic;Bachelor;1/20/11;Unemployed;F;0;Suburban;Single;109;5;95;0;3;Personal Auto;Personal L3;Offer2;Call Center;523.2;SUV;Small
NK53938;Oregon;2.599.968.438;No;Basic;Master;01/01/2011;Employed;M;45181;Suburban;Married;65;21;68;0;1;Personal Auto;Personal L2;Offer4;Call Center;312;Four-Door Car;Medsize
VF96109;Oregon;8.819.018.934;Yes;Basic;High School or Below;01/10/2011;Employed;M;99845;Suburban;Married;110;23;25;1;8;Personal Auto;Personal L3;Offer2;Branch;528;SUV;Medsize
IV32877;Oregon;6.857.519.928;No;Basic;Bachelor;01/08/2011;Unemployed;M;0;Suburban;Single;101;31;1;0;3;Personal Auto;Personal L1;Offer4;Web;1.021.719.397;SUV;Medsize
EE96187;Oregon;7.109.341.438;No;Extended;High School or Below;1/21/11;Employed;F;92423;Urban;Married;88;5;79;0;6;Personal Auto;Personal L1;Offer2;Branch;404.243.868;Four-Door Car;Medsize
FJ31683;Washington;2.842.822.337;No;Basic;Doctor;01/04/2011;Employed;F;43793;Rural;Married;71;8;31;0;1;Personal Auto;Personal L2;Offer2;Agent;16.150.175;Four-Door Car;Medsize
ON90223;Washington;128.464.477;No;Basic;College;02/06/2011;Employed;M;93210;Suburban;Married;107;6;9;2;2;Personal Auto;Personal L3;Offer1;Agent;513.6;SUV;Small
SC70396;Oregon;3.498.773.857;No;Extended;Bachelor;1/17/11;Employed;M;58484;Rural;Divorced;88;15;65;1;1;Personal Auto;Personal L1;Offer1;Web;43.542.559;Two-Door Car;Medsize
WF44706;Oregon;6.005.214.792;Yes;Extended;High School or Below;01/12/2011;Employed;M;26876;Suburban;Single;76;17;72;0;8;Personal Auto;Personal L3;Offer1;Agent;364.8;Four-Door Car;Medsize
CF15252;Arizona;4.344.524.462;No;Basic;Bachelor;2/25/11;Employed;F;48054;Suburban;Married;109;2;64;0;1;Personal Auto;Personal L1;Offer1;Call Center;523.2;SUV;Medsize
DG51590;Arizona;2.540.151.859;No;Extended;Bachelor;02/10/2011;Employed;F;36800;Urban;Single;91;20;18;0;2;Personal Auto;Personal L1;Offer2;Agent;23.663.519;Two-Door Car;Medsize
LE12782;Arizona;4.466.977.478;No;Basic;College;01/10/2011;Employed;M;28663;Suburban;Married;61;15;8;4;7;Personal Auto;Personal L2;Offer4;Agent;292.8;Four-Door Car;Medsize
LD98568;California;7.849.125.533;No;Extended;College;2/13/11;Employed;F;54431;Urban;Married;97;19;62;0;3;Personal Auto;Personal L3;Offer1;Agent;28.449.502;Four-Door Car;Medsize
WX92363;Washington;4.250.775.183;No;Basic;Bachelor;2/23/11;Employed;F;27608;Urban;Divorced;108;30;89;0;1;Personal Auto;Personal L3;Offer1;Branch;308.953.614;SUV;Medsize
KX57885;California;6.073.241.952;No;Extended;Bachelor;2/26/11;Retired;M;22103;Suburban;Divorced;89;4;74;1;3;Personal Auto;Personal L3;Offer2;Call Center;427.2;Four-Door Car;Medsize
XI30683;Arizona;6.729.867.925;No;Basic;College;01/11/2011;Unemployed;M;0;Suburban;Single;103;13;20;0;9;Personal Auto;Personal L2;Offer1;Branch;741.6;SUV;Medsize
TM13510;Arizona;2.588.860.221;No;Basic;Doctor;2/15/11;Employed;M;46168;Suburban;Married;65;1;7;0;1;Personal Auto;Personal L2;Offer2;Agent;312;Four-Door Car;Medsize
LU95652;Oregon;7.305.936.433;No;Extended;College;1/30/11;Employed;M;83221;Rural;Married;91;21;63;0;3;Personal Auto;Personal L3;Offer4;Web;14.386.157;Four-Door Car;Medsize
OD45969;California;8.531.401.125;No;Premium;Bachelor;1/27/11;Employed;M;98677;Rural;Married;105;3;40;0;9;Personal Auto;Personal L2;Offer1;Branch;108.025.547;Four-Door Car;Large
MU96709;California;8.618.295.865;No;Basic;High School or Below;1/22/11;Employed;F;46379;Suburban;Single;72;11;57;0;2;Corporate Auto;Corporate L3;Offer3;Call Center;345.6;Four-Door Car;Large
KX55910;Oregon;4.957.033.603;No;Basic;College;1/15/11;Employed;F;62803;Suburban;Married;62;16;12;0;5;Personal Auto;Personal L3;Offer2;Web;400.959.425;Two-Door Car;Small
KE10223;California;1.225.512.414;No;Premium;Bachelor;1/17/11;Unemployed;M;0;Suburban;Single;177;0;6;0;7;Personal Auto;Personal L2;Offer3;Branch;1274.4;SUV;Medsize
QS29824;Nevada;9.624.938.903;No;Extended;College;1/30/11;Unemployed;M;0;Suburban;Single;134;26;88;0;4;Personal Auto;Personal L2;Offer2;Agent;964.8;SUV;Medsize
OF12725;California;7.080.131.872;No;Extended;Bachelor;02/10/2011;Disabled;F;28139;Suburban;Married;97;31;65;2;3;Personal Auto;Personal L3;Offer1;Branch;465.6;Four-Door Car;Medsize
WE52840;Arizona;7.053.302.737;No;Extended;College;2/16/11;Employed;F;52982;Rural;Divorced;89;8;54;0;3;Corporate Auto;Corporate L3;Offer1;Call Center;31.356.274;Four-Door Car;Medsize
OJ65117;Oregon;536.554.161;No;Basic;Bachelor;02/04/2011;Employed;F;77095;Suburban;Divorced;68;22;59;1;4;Personal Auto;Personal L2;Offer3;Agent;461.841.879;Four-Door Car;Small
FC52000;Oregon;430.655.935;No;Basic;College;2/17/11;Employed;F;26322;Rural;Married;111;8;94;2;1;Corporate Auto;Corporate L1;Offer3;Branch;180.346.146;SUV;Medsize
IN57582;California;5.970.816.921;No;Extended;College;02/05/2011;Medical Leave;F;25125;Suburban;Single;81;12;91;1;3;Corporate Auto;Corporate L3;Offer1;Agent;583.2;Four-Door Car;Medsize
UY13430;Oregon;8.879.790.017;Yes;Basic;High School or Below;02/03/2011;Employed;F;52583;Urban;Single;113;12;59;0;7;Special Auto;Special L2;Offer1;Agent;52.820.086;SUV;Small
PD66941;Arizona;4.458.113.369;Yes;Basic;Bachelor;01/02/2011;Retired;M;17622;Suburban;Divorced;65;1;36;1;3;Personal Auto;Personal L3;Offer1;Agent;312;Four-Door Car;Medsize
IB36843;California;5.565.892.477;No;Basic;Master;01/01/2011;Employed;M;90607;Urban;Single;70;8;89;0;3;Personal Auto;Personal L2;Offer2;Web;311.514.116;Four-Door Car;Medsize
VE51810;Arizona;5.813.242.121;No;Basic;Bachelor;1/20/11;Employed;M;42795;Suburban;Married;73;2;38;0;4;Personal Auto;Personal L1;Offer3;Branch;350.4;Four-Door Car;Large
RX50446;Arizona;8.365.963.454;No;Premium;High School or Below;2/17/11;Disabled;F;27042;Suburban;Divorced;110;17;3;0;7;Personal Auto;Personal L1;Offer2;Branch;1.263.325.007;Four-Door Car;Medsize
TK22471;Oregon;7.275.921.106;No;Basic;College;2/16/11;Employed;M;27984;Suburban;Married;62;7;51;1;2;Personal Auto;Personal L3;Offer3;Call Center;445.361.629;Four-Door Car;Medsize
YR85283;Nevada;1.508.378.498;No;Extended;High School or Below;01/01/2011;Employed;F;26021;Urban;Married;126;6;32;0;2;Personal Auto;Personal L2;Offer4;Agent;331.847.478;SUV;Small
WH83589;Arizona;8.458.912.476;No;Basic;High School or Below;1/17/11;Disabled;F;25448;Suburban;Married;71;11;59;0;2;Personal Auto;Personal L2;Offer4;Web;345.022.359;Four-Door Car;Medsize
NM40177;California;8.010.968.982;No;Basic;Bachelor;1/27/11;Employed;M;52009;Urban;Married;68;20;29;0;2;Personal Auto;Personal L3;Offer1;Agent;250.416.569;Four-Door Car;Medsize
UV44069;Oregon;2.514.428.561;No;Basic;High School or Below;01/10/2011;Medical Leave;F;23504;Suburban;Single;69;19;56;0;1;Corporate Auto;Corporate L2;Offer1;Agent;374.399.828;Two-Door Car;Small
CO25601;Washington;4.112.625.047;No;Basic;High School or Below;01/01/2011;Unemployed;M;0;Suburban;Single;71;16;90;3;9;Personal Auto;Personal L2;Offer1;Agent;569.761.582;Four-Door Car;Medsize
IS58493;Oregon;4.369.697.742;No;Basic;Master;02/11/2011;Employed;M;40774;Urban;Married;110;28;59;1;1;Personal Auto;Personal L3;Offer1;Agent;394.968.488;Sports Car;Medsize
YF54705;Nevada;7.356.010.439;No;Extended;College;2/24/11;Employed;M;36812;Urban;Married;92;23;98;1;4;Personal Auto;Personal L3;Offer1;Branch;392.695.097;Two-Door Car;Medsize
ES66762;Oregon;1.065.688.195;Yes;Extended;Bachelor;2/27/11;Employed;F;72540;Suburban;Married;88;7;3;0;2;Personal Auto;Personal L1;Offer2;Call Center;631.743.039;Two-Door Car;Medsize
CX85598;Arizona;5.365.975.978;No;Basic;Bachelor;1/15/11;Employed;M;51240;Urban;Single;70;0;37;2;5;Personal Auto;Personal L1;Offer2;Branch;283.849.464;Four-Door Car;Medsize
QF74806;California;604.702.516;Yes;Extended;College;2/19/11;Employed;M;20396;Suburban;Married;76;15;60;1;4;Personal Auto;Personal L3;Offer1;Branch;364.8;Four-Door Car;Medsize
LO17461;Arizona;2.885.742.441;No;Basic;High School or Below;2/16/11;Employed;F;35654;Suburban;Married;72;17;19;0;1;Personal Auto;Personal L1;Offer2;Branch;515.122.954;Two-Door Car;Small
KW95891;Oregon;2.635.148.447;No;Basic;High School or Below;1/28/11;Employed;F;93884;Suburban;Married;65;7;10;0;1;Personal Auto;Personal L3;Offer4;Branch;312;Four-Door Car;Small
YR45605;Oregon;2.413.888.405;No;Basic;Bachelor;01/10/2011;Unemployed;F;0;Suburban;Single;68;6;35;0;1;Personal Auto;Personal L2;Offer3;Web;379.209.349;Four-Door Car;Medsize
OW83209;Nevada;8.341.929.905;No;Basic;Bachelor;2/18/11;Employed;M;30344;Urban;Divorced;107;29;79;0;9;Personal Auto;Personal L3;Offer1;Branch;342.832.065;SUV;Medsize
AT86990;Arizona;2.487.256.248;No;Basic;Bachelor;02/07/2011;Employed;F;28738;Rural;Divorced;62;2;95;0;1;Personal Auto;Personal L2;Offer1;Agent;81.609.951;Two-Door Car;Medsize
CW80905;Nevada;9.212.613.275;No;Basic;High School or Below;2/18/11;Employed;M;70958;Rural;Married;115;1;57;0;7;Personal Auto;Personal L2;Offer1;Agent;115.400.119;Sports Car;Medsize
TK65222;California;1.640.766.461;No;Premium;Bachelor;01/12/2011;Employed;M;22103;Rural;Single;109;16;31;0;2;Personal Auto;Personal L2;Offer1;Agent;160.338.007;Four-Door Car;Large
FQ89652;Oregon;7.017.145.586;No;Basic;College;2/26/11;Unemployed;F;0;Suburban;Single;103;29;91;0;6;Special Auto;Special L2;Offer1;Agent;741.6;SUV;Medsize
